combined_text,Label
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $10  the big short coke Parents,Siblings I will have some of this food item with my hot sauce",Sushi
"2 3 Weekend lunch,Weekend dinner $15  Big Hero 6 Water Friends nan",Sushi
"2 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 13 Kodoku No Gurume Barley tea Parents nan",Sushi
"3 10 Weekend lunch,Weekend dinner $15  Godzilla Milk Friends,Strangers A moderate amount (medium)",Sushi
"4 3 Week day dinner,Weekend dinner $14  Bullet Train Sake Parents,Strangers nan",Sushi
"3 It can vary from the type of sushi. So lets say 2-15 ingredients. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 5$ up to 20$ Anime Water Strangers nan",Sushi
4 3+ Weekend dinner $30  Your Name Water Strangers A little (mild),Sushi
"4 2 Week day lunch,Weekend lunch,Late night snack 10 Memoirs of a Geisha Water Friends nan",Sushi
"2 4 Week day dinner,Weekend dinner,Late night snack 10 G.I. Joe Sparkling water Parents,Friends,Strangers nan",Sushi
2 5 Weekend dinner $20  OldBoy Sake Parents nan,Sushi
"4 4 Week day lunch,Weekend lunch,At a party 10 Monsters, Inc. Water Friends nan",Sushi
"4 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $18  Monsters Inc. Water Siblings nan",Sushi
"4 5 Week day lunch,Weekend dinner 15 inception water Parents,Siblings nan",Sushi
"2 4 Week day dinner,Weekend dinner,Late night snack $4.50  nan Water Friends,Strangers nan",Sushi
"5 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 10 Penguins of madagascar Beer Siblings,Friends A little (mild)",Sushi
1 3 Weekend dinner 17-18$ Jiro Dreams of Sushi Water Friends nan,Sushi
"5 5 Week day lunch,Weekend lunch 25 Jiro Dreams of Sushi Sake Friends A little (mild)",Sushi
"5 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 25 japanese movie water Friends nan",Sushi
"1 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 6 none coke Parents nan",Sushi
"4 5 Week day dinner,Weekend dinner,At a party,Late night snack $10  Monsters Inc water Friends,Strangers A little (mild)",Sushi
"3 4-7 Week day dinner,Weekend dinner $10  Crazy rich asians Water Siblings,Friends A moderate amount (medium)",Sushi
"4 4 Week day dinner,Weekend dinner $20  John Wick green tea Parents,Siblings,Friends nan",Sushi
"5 3 Week day dinner,Weekend dinner 30-40$ no movie sake Friends nan",Sushi
"2 Seafood, rice, nori Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 18 to 20 dollars jiro dreams of sushi green tea Parents,Friends A lot (hot)",Sushi
"2 3 Weekend lunch,Weekend dinner $30  Tokyo drift Water Parents,Siblings nan",Sushi
"1 10 Weekend lunch,At a party 10 shrek3 powerade Teachers A lot (hot)",Sushi
"2 5 Late night snack 12.79 Aquaman Soda Friends,Strangers A moderate amount (medium)",Sushi
"5 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 8 nan miso soup Friends nan",Sushi
"5 7 to 10 ingredients Week day dinner,Weekend dinner 12 Dollars 47 Ronin Green Tea Parents,Siblings nan",Sushi
"4 8 ingredients  Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack $20  Barbie (2021) Water Siblings,Friends,Strangers A little (mild)",Sushi
"4 5-7. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 10 dollars. Howl's Moving Castle Water Friends nan",Sushi
4 The number of ingredients in this food item is between 4 and 7. At a party About $25. I think of the Spider-Man movie. I like traditional green tea with it. Friends nan,Sushi
"4 5 Week day lunch,Week day dinner 15 Madagascar Water Siblings,Friends A lot (hot)",Sushi
"5 5 Week day lunch,Weekend lunch,Weekend dinner $5  Rush Hour Water Siblings,Friends nan",Sushi
"5 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party One sushi roll: $15 Monsters Inc. Water, green tea Siblings,Friends nan",Sushi
"2 I have never eaten sushi before so I am guessing: Around 4 ingredients. I believe there are multiple types of sushi's so it may depend. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack I would probably expect to pay $10 for a tray of sushi Penguins of Madagascar. There was a scene where all penguins made sushi and had to fight a big purple octopus with it. Water Friends nan",Sushi
"5 5 - Avacoda, cucumber, rice, fish, seaweed Week day lunch $10  Kill Bill Green Tea Parents,Siblings A lot (hot)",Sushi
"2 2 to 4 ingredients Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 5 to 20 dollars Finding Nemo Water Friends,Strangers nan",Sushi
"5 4 Week day lunch,Weekend lunch,Weekend dinner $10  Pokemon Green Tea Parents,Friends nan",Sushi
"4 5 Week day lunch,Late night snack $15  9 Water Friends A little (mild)",Sushi
"4 Usually 2 if we talking about one piece of normal sushi Week day lunch,Weekend lunch,Weekend dinner around 1 per piece Japanese movie Hot matcha Parents nan",Sushi
"3 ~2-3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner ~$15-20 jiro dreams of sushi water Friends nan",Sushi
"4 At least 3 Week day dinner,Weekend dinner At least 15 CAD James Bond Green Tea Siblings nan",Sushi
"1 4 Week day lunch,Weekend dinner,Late night snack 15 Jiro Dreams of Sushi Green tea Parents nan",Sushi
"4 8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack $6.50  Wags Green tea Parents,Siblings nan",Sushi
"5 Fish
Rice
Seaweed Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 5$ Your Name Water or fruit juice. Friends,Teachers,Strangers A lot (hot)",Sushi
"3 6 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 20 dollars naruto matcha Parents,Siblings nan",Sushi
"4 6 Week day lunch,Week day dinner,At a party $8.00  Notting Hill Mango Juice Friends,Strangers A moderate amount (medium)",Sushi
2 3 Weekend dinner A box of sushi would be around 8 dollar. nan Green tea Friends nan,Sushi
"3 5 Week day dinner,Weekend dinner $3  The Wolverine Water Siblings,Friends nan",Sushi
"4 3-5 Week day dinner,Weekend dinner $5  Rush Hour 2 Green Tea Parents,Siblings,Friends A moderate amount (medium)",Sushi
"3 5 Week day dinner,Weekend dinner,Late night snack 14 Made in Abyss: Dawn of the Deep Soul Bubble Milk Tea Friends nan",Sushi
"4 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 20 dollars Madagascar Tea Parents A little (mild)",Sushi
"1 4 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 7 The Wolverine Water Parents,Siblings,Friends nan",Sushi
"5 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $10  Kung Fu Panda Diet Coke Siblings,Strangers nan",Sushi
"4 5 Week day dinner,Weekend dinner,At a party $10  Your Name tea Friends A little (mild)",Sushi
"3 5 Week day lunch,Weekend lunch 14 nan diet coke Friends nan",Sushi
"2 2-5 Week day dinner,Weekend dinner 15 CAD for 8 pieces Meitantei Konan Barley tea Parents,Friends nan",Sushi
"5 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 12 Cars Coca Cola Friends,Strangers nan",Sushi
"4 5 Week day lunch,Weekend lunch,Weekend dinner 35 the last samurai water Parents,Siblings,Friends nan",Sushi
"4 4 Weekend dinner $20  ShangChi Water Parents,Siblings,Friends nan",Sushi
"5 I would expect this food item to contain at least five ingredients, taking a nigiri sushi as an example: rice, vinegar, sugar, salt, and fish. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner Taking one set as one serving, I would expect to pay $20. I don't have a movie I think of when I think of sushi. I would pair tea with sushi. Parents,Siblings,Strangers A little (mild)",Sushi
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 20 CAD Godzilla Rice wine Parents,Siblings,Friends nan",Sushi
"5 Seaweed, Rice, Raw Fish. So 3 ingredients. Week day dinner,Weekend lunch,Weekend dinner $15  Bullet Train Water Friends nan",Sushi
"3 4-12 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $9-$40 Avengers Milk Tea Parents,Friends nan",Sushi
"5 4 Week day dinner,Weekend dinner,At a party,Late night snack 8 **************
Johnny English
************** ALCOHOLIC SAKE Friends,Teachers nan",Sushi
"5 4 Week day dinner,Weekend dinner 20 tokyo drift pepsi Parents,Friends nan",Sushi
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 25 Billions - TV Show Sake Parents,Siblings,Friends nan",Sushi
"2 4 Week day lunch,Week day dinner,Weekend dinner 10 Rush Hour Water Parents nan",Sushi
"4 It could contain anywhere between 2 to 8 ingredients Week day lunch,Week day dinner,Weekend lunch,Weekend dinner One serving of sushi would be $16 Madagascar 2 straight soy sauce by the gallon Parents,Friends A moderate amount (medium)",Sushi
"4 5 Week day dinner,Weekend dinner around 17 dollars Weathering with You tea Parents,Siblings nan",Sushi
"3 4-5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $10  The Fast and the Furious: Tokyo Drift Water Friends A little (mild)",Sushi
"3 2-3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party 10-25 Canadian dollars nan Hot Tea Parents,Friends nan",Sushi
"5 7 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 20 Godzilla Bubble Tea Parents,Siblings,Friends,Teachers,Strangers A little (mild)",Sushi
"3 3 to 8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $5 to $25 Nothing tea Parents,Siblings,Friends,Strangers nan",Sushi
"3 5 Week day lunch,Weekend lunch,At a party 15 No movie Water Friends,Teachers A lot (hot)",Sushi
"4 3 Week day dinner,Weekend dinner $15  Monsters, Inc. Pepsi Friends A little (mild)",Sushi
"4 5 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner $10  ip man tea Parents,Siblings,Friends nan",Sushi
"2 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 5 John Wick: Chapter 4 tea Parents,Siblings,Friends nan",Sushi
"5 Two. Week day dinner,Weekend dinner,At a party 15 CAD. Isle of Dogs. Water. Parents,Siblings nan",Sushi
"3 3 Weekend dinner,At a party,Late night snack $20  Star Wars Barley Tea Siblings,Friends A little (mild)",Sushi
"3 3-8 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party $10-20 Jiro Dreams of Sushi Sake or sparkling water Siblings,Friends A moderate amount (medium)",Sushi
"2 Raw seafood and rice Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,Late night snack $15  Anime tea Friends,Strangers nan",Sushi
"5 5-8 Week day lunch,Weekend lunch,At a party,Late night snack $8-10 finding nemo Water Parents,Siblings nan",Sushi
"2 2 Week day dinner,Weekend dinner 12 Anime Water Parents,Siblings nan",Sushi
"4 6 Week day lunch,Week day dinner,Weekend lunch 20 Rush hour water Friends A moderate amount (medium)",Sushi
"4 6 Weekend dinner,At a party $13  nan nan Parents nan",Sushi
"3 5 Week day lunch,Week day dinner,Weekend lunch,At a party,Late night snack 12 N.A. (I only watched a few movies so I cannot think of any movie related to Sushi) water Friends A little (mild)",Sushi
"3 Between 2 and 7. Week day dinner,Weekend dinner,At a party $12

  Your name Tea Friends nan",Sushi
"3 5 Week day dinner,Weekend dinner,At a party 13 Django Unchained Tea Parents,Siblings,Friends A little (mild)",Sushi
"1 2-3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 5 dollars The samurai Ramune Parents,Friends nan",Sushi
"4 2 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 7 CAD Oppenheimer Diet coke Parents,Siblings,Friends nan",Sushi
"4 6 Week day dinner,Weekend dinner,At a party $17  Big Hero 6 Water Parents nan",Sushi
"3 5 Week day dinner $12  Shang-Chi and the Legend of the Ten Rings Water Friends,Strangers A moderate amount (medium)",Sushi
"4 15 Week day dinner,Weekend dinner,Late night snack $15  Karate kid II No Drink Parents,Friends,Strangers nan",Sushi
"5 10 Week day lunch,Weekend lunch,At a party $15  Crazy Rich Asians Mango Pulp Siblings,Friends A little (mild)",Sushi
"4 5 Weekend lunch,Weekend dinner,At a party $20  Rush Hour Soup Parents nan",Sushi
"1 I think 5 ingredients Week day lunch,Week day dinner,Weekend lunch,Weekend dinner Perhaps 7 dollars. Midnight Diner Tea Parents,Siblings,Friends nan",Sushi
"2 4 Week day dinner,Weekend dinner,At a party,Late night snack 8$ 7 samurai. Water. Parents,Siblings,Friends,Teachers nan",Sushi
"3 rice and protein Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack 40 Godzilla tea Siblings,Friends nan",Sushi
"4 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 22 bucks Finding Nemo Water Parents,Siblings,Friends nan",Sushi
"5 3 Week day dinner,Weekend dinner 12 Finding Nemo water Strangers nan",Sushi
"5 6 ingredients Week day dinner,Weekend dinner $15  Cars 2 Coke Zero Parents,Siblings,Friends nan",Sushi
"3 3 Week day lunch,Week day dinner,Weekend lunch,Weekend dinner 17 Rush hour water Parents nan",Sushi
"2 3-6 Weekend dinner 20 Casablanca Water Parents,Friends A little (mild)",Sushi
"4 7 ingredients
Sushi rice (seasoned with rice vinegar, sugar, and salt)
Nori (seaweed)
Fish (e.g., tuna, salmon, shrimp, or crab)
Vegetables (e.g., cucumber, avocado, or radish)
Soy sauce
Wasabi
Pickled ginger (served on the side) Week day lunch,Week day dinner,Weekend lunch,At a party 10 dollar Jiro Dreams of Sushi  Water. Parents nan",Sushi
"2 2 Week day lunch,Weekend lunch,At a party 10 dollars Pacific Rim Water Siblings,Friends nan",Sushi
"2 5 Week day lunch,Week day dinner $6  Train to Busan Sake Parents,Friends A little (mild)",Sushi
"3 Raw Salmon, rice, rice vinegar, cucumber, Avocado Week day lunch,Week day dinner,Weekend dinner,At a party,Late night snack $10/serving Love, hard Matcha tea Friends nan",Sushi
4 5 Weekend dinner 20 shogun diet brisk Siblings A little (mild),Sushi
"5 Typical style would consist of 6-7 ingredients.  Weekend lunch,Weekend dinner,At a party One serving would be expected around $6.  Finding Nemo was the first movie in my mind.  I would have water to pair with this food.  Siblings,Friends nan",Sushi
"3 I would expect this food item to contain 4 ingredients. Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party I would expect to pay $15 for one serving of this food item. I think of Your Name when thinking of this food item. I would pair green tea with this food item. Friends,Teachers,Strangers nan",Sushi
3 7 At a party 20 Kung Fu Panda Water Strangers nan,Sushi
"2 3 Week day lunch,Late night snack $8  My neighbor Totoro Ramune Friends,Strangers nan",Sushi
"5 4 At a party,Late night snack $12 CAD Rush Hour Water Teachers,Strangers A little (mild)",Sushi
"4 4 Week day dinner,Weekend dinner $10  The Room Water Strangers A lot (hot)",Sushi
"5 6 Week day dinner,Weekend dinner 20 Fallen Angels Sake Siblings,Friends nan",Sushi
5 Two Weekend dinner $50  totoro water Parents nan,Sushi
"2 2 Weekend lunch,Weekend dinner,At a party 20 isle of dogs sake Parents,Siblings nan",Sushi
"2 Three Week day lunch,Week day dinner,Weekend lunch,Weekend dinner,At a party,Late night snack Ten dollar Japanese movie Coke Parents,Friends nan",Sushi
"2 Around 4 Week day lunch $7-$12 depending on the size My Neighbor Totoro Water, Tea or Lemonade Friends A moderate amount (medium)",Sushi
"5 6 Week day dinner,Weekend dinner 14 Big Hero 6 Water Friends nan",Sushi
